Out Datetime,In Datetime,Name,Voltage (kV),Line Type,Gen Flag,Length (miles),Duration (minutes),Outage Type,Dispatcher Cause,Field Cause,District,Outage ID,year,Cause Dispatch,Cause Field,Responsible System Dispatch,Responsible System Field,Cause,Responsible System,O&M District,Transmission Owner NERC TADS,Out Datetime (PPT),In Datetime (PPT)
04/28/2015 06:06,05/01/2015 02:17,Converter 4 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,4091,Auto,,,TDA,192715,2015,Vehicle,Vehicle,Foreign,Foreign,,,,,,
04/28/2015 06:06,05/01/2015 02:17,Valve Group 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,4091,Auto,,,TDA,192715,2015,Vehicle,Vehicle,Foreign,Foreign,,,,,,
04/28/2015 06:06,05/01/2015 02:17,Valve Group 4 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,4091,Auto,,,TDA,192715,2015,Vehicle,Vehicle,Foreign,Foreign,,,,,,
04/28/2015 06:06,05/01/2015 02:17,Valve Group 6 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,4091,Auto,,,TDA,192715,2015,Vehicle,Vehicle,Foreign,Foreign,,,,,,
04/28/2015 06:06,05/01/2015 02:17,Valve Group 8 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,4091,Auto,,,TDA,192715,2015,Vehicle,Vehicle,Foreign,Foreign,,,,,,
04/28/2015 06:06,04/28/2015 06:13,Chief Joseph PH-Chief Joseph No 4 230kV line,230.0,L, ,0.9,7,Auto,,,WEN,192716,2015,RAS Initiated,RAS Initiated,BPA,Foreign,,,,,,
04/28/2015 06:06,04/28/2015 06:15,Chief Joseph PH-Chief Joseph No 5 500kV line,500.0,L, ,0.8,9,Auto,,,WEN,192717,2015,RAS Initiated,Foreign Object,BPA,Foreign,,,,,,
04/28/2015 06:06,04/28/2015 06:15,Chief Joseph PH-Chief Joseph No 6 500kV line,500.0,L, ,0.74,9,Auto,,,WEN,192718,2015,RAS Initiated,Foreign Object,BPA,Foreign,,,,,,
04/28/2015 07:45,04/30/2015 13:14,Chehalis-Centralia No 1 69kV line,69.0,L, ,11.05,3209,Plan,,,OLY,192719,2015,Maintenance,,BPA,,,,,,,
04/28/2015 07:48,04/28/2015 13:10,City View-Richland section of Red Mountain-Richland No 1 115kV line,115.0,S, ,1.38,322,Plan,,,TRI,192721,2015,Maintenance,,BPA,,,,,,,
04/28/2015 07:48,04/28/2015 13:10,Red Mountain-Richland No 1 115kV line,115.0,L,G,6.0,322,Plan,,,TRI,192721,2015,Maintenance,,BPA,,,,,,,
04/28/2015 08:04,04/28/2015 13:05,Ledbeder-City View section of Red Mountain-Richland No 1 115kV line,115.0,S, ,1.82,301,Plan,,,TRI,192722,2015,Maintenance,,BPA,,,,,,,
04/28/2015 08:04,04/28/2015 13:05,Red Mountain-Richland No 1 115kV line,115.0,L,O,6.0,301,Plan,,,TRI,192722,2015,Maintenance,,BPA,,,,,,,
04/28/2015 08:47,04/28/2015 08:51,Broadview-Garrison No 2 500kV line,500.0,L, ,224.71,4,Auto,,,KAL,192723,2015,Unknown,Unknown,Foreign,Foreign,,,,,,
04/29/2015 01:20,04/29/2015 05:05,Marion-Lane No 1 500kV line,500.0,L, ,68.97,225,Plan,,,SAL EUG,192724,2015,Voltage Control,,BPA,,,,,,,
04/29/2015 10:27,04/29/2015 10:27,Snohomish-Bothell No 1 230kV line,230.0,L, ,7.64,0,Auto,,,SNO,192730,2015,Substation Operations,Substation Operations,Foreign,Foreign,,,,,,
04/29/2015 13:33,06/13/2015 13:36,Napavine-Chehalis Power No 3 500kV line,500.0,L, ,0.08,64803,Plan,,,OLY,192731,2015,Maintenance,,Foreign,,,,,,,
04/29/2015 23:39,04/30/2015 05:16,Marion-Lane No 1 500kV line,500.0,L, ,68.97,337,Plan,,,SAL EUG,192732,2015,Voltage Control,,BPA,,,,,,,
04/30/2015 00:16,04/30/2015 04:56,Grizzly-Captain Jack No 1 500kV line,500.0,L,G,174.5,280,Plan,,,RED,192734,2015,Maintenance,,BPA,,,,,,,
04/30/2015 00:16,04/30/2015 04:56,Grizzly-Ponderosa section of Grizzly-Captain Jack No 1 500kV line,500.0,S, ,18.5,280,Plan,,,RED,192734,2015,Maintenance,,BPA,,,,,,,
04/30/2015 00:16,04/30/2015 04:56,Ponderosa tap to Grizzly-Captain Jack No 1 500kV line,500.0,T, ,,280,Plan,,,RED,192734,2015,Maintenance,,BPA,,,,,,,
04/30/2015 00:16,04/30/2015 04:56,Ponderosa-Captain Jack section of Grizzly-Captain Jack No 1 500kV line,500.0,S, ,156.0,280,Plan,,,RED,192734,2015,Maintenance,,BPA,,,,,,,
04/30/2015 01:38,04/30/2015 05:11,Schultz-Raver No 3 500kV line,500.0,L, ,77.47,213,Plan,,,WEN COV,192735,2015,Voltage Control,,BPA,,,,,,,
04/30/2015 01:38,04/30/2015 05:11,Schultz-Raver No 4 500kV line,500.0,L, ,77.43,213,Plan,,,WEN COV,192736,2015,Voltage Control,,BPA,,,,,,,
