Name,Out Datetime,In Datetime,Voltage (kV),Duration (minutes),Outage Type,Cause,year,outage_year,threshold
Mist-Driscoll section of Allston-Driscoll No 2 115kV line,2014-02-28 13:25:00,2014-02-28 13:28:00,115.0,3,Auto,Tree Blown,2014,{2014},49487.0
Broadview-Garrison No 2 500kV line,2014-03-03 23:15:00,2014-03-03 23:19:00,500.0,4,Auto,Unknown,2014,{2014},49487.0
Ross-Lexington No 1 230kV line,2014-03-04 07:24:00,2014-03-04 08:34:00,230.0,70,Auto,Unknown,2014,{2014},49487.0
Ross-Woodland section of Ross-Lexington No 1 230kV line,2014-03-04 07:24:00,2014-03-04 08:34:00,230.0,70,Auto,Unknown,2014,{2014},49487.0
Swift tap to Ross-Lexington No 1 230kV line,2014-03-04 07:24:00,2014-03-04 08:34:00,230.0,70,Auto,Unknown,2014,{2014},49487.0
Woodland-Lexington section of Ross-Lexington No 1 230kV line,2014-03-04 07:24:00,2014-03-04 08:34:00,230.0,70,Auto,Unknown,2014,{2014},49487.0
Ross-Lexington No 1 230kV line,2014-03-07 07:14:00,2014-03-07 08:38:00,230.0,84,Auto,Unknown,2014,{2014},49487.0
Ross-Woodland section of Ross-Lexington No 1 230kV line,2014-03-07 07:14:00,2014-03-07 08:38:00,230.0,84,Auto,Unknown,2014,{2014},49487.0
Swift tap to Ross-Lexington No 1 230kV line,2014-03-07 07:14:00,2014-03-08 19:45:00,230.0,2191,Auto,Unknown,2014,{2014},49487.0
Woodland-Lexington section of Ross-Lexington No 1 230kV line,2014-03-07 07:14:00,2014-03-07 08:38:00,230.0,84,Auto,Unknown,2014,{2014},49487.0
Broadview-Garrison No 1 500kV line,2014-03-07 08:06:00,2014-03-07 23:25:00,500.0,919,Auto,Unknown,2014,{2014},49487.0
Captain Jack-Klamath Cogen No 1 500kV line,2014-03-08 06:07:00,2014-03-08 06:11:00,500.0,4,Auto,Unknown,2014,{2014},49487.0
Hagen-Tarlett section of Naselle-Tarlett No 2 115kV line,2014-03-08 16:26:00,2014-03-08 18:08:00,115.0,102,Auto,Unknown,2014,{2014},49487.0
Naselle-Hagen section of Naselle-Tarlett No 2 115kV line,2014-03-08 16:26:00,2014-03-08 18:08:00,115.0,102,Auto,Unknown,2014,{2014},49487.0
Naselle-Tarlett No 2 115kV line,2014-03-08 16:26:00,2014-03-08 18:08:00,115.0,102,Auto,Unknown,2014,{2014},49487.0
Sickler-Douglas Switchyard No 1 230kV line,2014-03-09 13:11:00,2014-03-09 13:14:00,230.0,3,Auto,Other,2014,{2014},49487.0
Sickler-Schultz No 1 500kV line,2014-03-09 13:11:00,2014-03-09 13:14:00,500.0,3,Auto,Other,2014,{2014},49487.0
Ponderosa-Pilot Butte No 1 230kV line,2014-03-10 15:44:00,2014-03-10 16:00:00,230.0,16,Auto,Unknown,2014,{2014},49487.0
Boundary-Nelway No 1 230kV line,2014-03-13 09:47:00,2014-03-13 10:25:00,230.0,38,Auto,Unknown,2014,{2014},49487.0
Coyote Springs-AVA No 2 500kV line,2014-03-13 15:10:00,2014-03-13 15:27:00,500.0,17,Auto,Other,2014,{2014},49487.0
Bonneville PH 1-Alcoa No 1&2 115kV line,2014-03-19 08:41:00,2014-03-19 08:42:00,115.0,1,Auto,Unknown,2014,{2014},49487.0
Bonneville-Underwood section of Bonneville PH 1-Alcoa No 1&2 115kV line,2014-03-19 08:41:00,2014-03-19 08:42:00,115.0,1,Auto,Unknown,2014,{2014},49487.0
Stevenson tap to Underwood tap to Bonneville PH 1-Alcoa No 1&2 115kV line,2014-03-19 08:41:00,2014-03-19 08:43:00,115.0,2,Auto,Unknown,2014,{2014},49487.0
Echo Lake-Maple Valley No 1&2 500kV line,2014-03-21 07:42:00,2014-03-21 08:13:00,500.0,31,Auto,Other,2014,{2014},49487.0
Maple Valley-Massachusetts No 1 230kV line,2014-03-21 07:42:00,2014-03-21 08:18:00,230.0,36,Auto,Other,2014,{2014},49487.0
Maple Valley-Talbot No 2 230kV line,2014-03-21 07:42:00,2014-03-21 08:16:00,230.0,34,Auto,Other,2014,{2014},49487.0
Sno-King-Maple Valley No 1 230kV line,2014-03-21 07:42:00,2014-03-21 15:47:00,230.0,485,Auto,Other,2014,{2014},49487.0
Klahanie-Maple Valley section of Sammamish-Maple Valley No 1 230kV line,2014-03-21 07:42:00,2014-03-21 08:15:00,230.0,33,Auto,Other,2014,{2014},49487.0
Sammamish-Maple Valley No 1 230kV line,2014-03-21 07:42:00,2014-03-21 08:15:00,230.0,33,Auto,Other,2014,{2014},49487.0
Hagen tap to Naselle-Tarlett No 1 115kV line,2014-03-26 16:30:00,2014-03-27 08:28:00,115.0,958,Auto,Unknown,2014,{2014},49487.0
Naselle-Tarlett No 1 115kV line,2014-03-26 16:30:00,2014-03-27 08:28:00,115.0,958,Auto,Unknown,2014,{2014},49487.0
Columbia Falls-Conkelley No 1 230kV line,2014-03-27 11:30:00,2014-03-27 15:55:00,230.0,265,Auto,Other,2014,{2014},49487.0
Libby PH-Libby No 2 230kV line,2014-03-27 12:07:00,2014-03-27 12:30:00,230.0,23,Auto,Other,2014,{2014},49487.0
Celilo-Sylmar Pole No 4 1000kV line,2014-03-28 20:35:00,2014-03-28 22:53:00,1000.0,138,Auto,Other,2014,{2014},49487.0
Converter 4 tap to Celilo-Sylmar Pole No 4 1000kV line,2014-03-28 20:35:00,2014-03-28 22:53:00,1000.0,138,Auto,Other,2014,{2014},49487.0
Captain Jack-Malin No 1 500kV line,2014-04-02 05:37:00,2014-04-02 05:40:00,500.0,3,Auto,Other,2014,{2014},49487.0
Celilo-Sylmar Pole No 4 1000kV line,2014-04-03 08:10:00,2014-04-03 08:16:00,1000.0,6,Auto,Other,2014,{2014},49487.0
Converter 4 tap to Celilo-Sylmar Pole No 4 1000kV line,2014-04-03 08:10:00,2014-04-03 08:16:00,1000.0,6,Auto,Other,2014,{2014},49487.0
Allston-Delena section of Allston-Driscoll No 2 115kV line,2014-04-04 01:35:00,2014-04-04 01:57:00,115.0,22,Auto,Unknown,2014,{2014},49487.0
Allston-Driscoll No 2 115kV line,2014-04-04 01:35:00,2014-04-04 01:57:00,115.0,22,Auto,Unknown,2014,{2014},49487.0
Conyers tap to Allston-Driscoll No 2 115kV line,2014-04-04 01:35:00,2014-04-04 01:57:00,115.0,22,Auto,Unknown,2014,{2014},49487.0
Conyers-Mist section of Allston-Driscoll No 2 115kV line,2014-04-04 01:35:00,2014-04-04 01:57:00,115.0,22,Auto,Unknown,2014,{2014},49487.0
Delena-Conyers section of Allston-Driscoll No 2 115kV line,2014-04-04 01:35:00,2014-04-04 01:57:00,115.0,22,Auto,Unknown,2014,{2014},49487.0
Mist tap to Allston-Driscoll No 2 115kV line,2014-04-04 01:35:00,2014-04-04 01:57:00,115.0,22,Auto,Unknown,2014,{2014},49487.0
Mist-Driscoll section of Allston-Driscoll No 2 115kV line,2014-04-04 01:35:00,2014-04-04 01:57:00,115.0,22,Auto,Unknown,2014,{2014},49487.0
Big Eddy-Spring Creek No 1 230kV line,2014-04-10 13:13:00,2014-04-10 19:00:00,230.0,347,Auto,Other,2014,{2014},49487.0
Black Canyon-Emmett No 1 69kV line,2014-04-12 22:11:00,2014-04-13 00:14:00,69.0,123,Auto,Foreign Trouble,2014,{2014},49487.0
Broadview-Garrison No 1 500kV line,2014-04-15 05:46:00,2014-04-15 13:15:00,500.0,449,Auto,Unknown,2014,{2014},49487.0
Chief Joseph PH-Chief Joseph No 1 230kV line,2014-04-15 14:43:00,2014-04-15 14:46:00,230.0,3,Auto,Other,2014,{2014},49487.0
Chief Joseph PH-Chief Joseph No 5 500kV line,2014-04-15 14:43:00,2014-04-15 14:47:00,500.0,4,Auto,Other,2014,{2014},49487.0
Chief Joseph PH-Chief Joseph No 6 500kV line,2014-04-15 14:43:00,2014-04-15 14:48:00,500.0,5,Auto,Other,2014,{2014},49487.0
Asarco tap to Libby-Bonners Ferry No 1 115kV line,2014-04-15 16:53:00,2014-04-15 22:21:00,115.0,328,Auto,Unknown,2014,{2014},49487.0
Keeler-Allston No 1 500kV line,2014-04-17 16:02:00,2014-04-17 16:47:00,500.0,45,Auto,Other,2014,{2014},49487.0
Pearl-Keeler No 1 500kV line,2014-04-17 16:02:00,2014-04-17 16:47:00,500.0,45,Auto,Other,2014,{2014},49487.0
Snohomish-Bothell No 1 230kV line,2014-04-18 08:03:00,2014-04-18 08:24:00,230.0,21,Auto,Other,2014,{2014},49487.0
Snohomish-Bothell No 2 230kV line,2014-04-18 08:04:00,2014-04-18 08:24:00,230.0,20,Auto,Other,2014,{2014},49487.0
Chief Joseph PH-Chief Joseph No 4 230kV line,2014-04-21 10:41:00,2014-04-21 10:44:00,230.0,3,Auto,Other,2014,{2014},49487.0
Chief Joseph PH-Chief Joseph No 5 500kV line,2014-04-21 10:41:00,2014-04-21 10:44:00,500.0,3,Auto,Other,2014,{2014},49487.0
The Dalles PH-Big Eddy No 3 230kV line,2014-04-22 08:49:00,2014-04-22 09:09:00,230.0,20,Auto,Other,2014,{2014},49487.0
Broadview-Garrison No 2 500kV line,2014-04-27 16:31:00,2014-04-28 12:26:00,500.0,1195,Auto,Unknown,2014,{2014},49487.0
Ross-Lexington No 1 230kV line,2014-05-01 10:28:00,2014-05-01 11:51:00,230.0,83,Auto,Unknown,2014,{2014},49487.0
Ross-Woodland section of Ross-Lexington No 1 230kV line,2014-05-01 10:28:00,2014-05-01 11:51:00,230.0,83,Auto,Unknown,2014,{2014},49487.0
Swift tap to Ross-Lexington No 1 230kV line,2014-05-01 10:28:00,2014-05-01 11:51:00,230.0,83,Auto,Unknown,2014,{2014},49487.0
Woodland-Lexington section of Ross-Lexington No 1 230kV line,2014-05-01 10:28:00,2014-05-01 11:51:00,230.0,83,Auto,Unknown,2014,{2014},49487.0
Olympia-Shelton No 2 115kV line,2014-05-03 12:23:00,2014-05-03 16:00:00,115.0,217,Auto,Other,2014,{2014},49487.0
Olympia-Skookum section of Olympia-Shelton No 2 115kV line,2014-05-03 12:23:00,2014-05-03 13:53:00,115.0,90,Auto,Other,2014,{2014},49487.0
Skookum tap to Olympia-Shelton No 2 115kV line,2014-05-03 12:23:00,2014-05-03 13:53:00,115.0,90,Auto,Other,2014,{2014},49487.0
Skookum-Shelton section of Olympia-Shelton No 2 115kV line,2014-05-03 12:23:00,2014-05-03 16:00:00,115.0,217,Auto,Other,2014,{2014},49487.0
Olympia-Shelton No 2 115kV line,2014-05-03 22:20:00,2014-05-04 13:46:00,115.0,926,Auto,Unknown,2014,{2014},49487.0
Olympia-Skookum section of Olympia-Shelton No 2 115kV line,2014-05-03 22:20:00,2014-05-04 13:46:00,115.0,926,Auto,Unknown,2014,{2014},49487.0
Skookum tap to Olympia-Shelton No 2 115kV line,2014-05-03 22:20:00,2014-05-03 23:39:00,115.0,79,Auto,Unknown,2014,{2014},49487.0
Skookum-Shelton section of Olympia-Shelton No 2 115kV line,2014-05-03 22:20:00,2014-05-03 23:39:00,115.0,79,Auto,Unknown,2014,{2014},49487.0
Lookout Point PH-Lookout Point No 1 115kV line,2014-05-13 15:22:00,2014-05-13 15:40:00,115.0,18,Auto,Other,2014,{2014},49487.0
Boardman-Ione No 1 69kV line,2014-05-14 13:53:00,2014-05-14 14:10:00,69.0,17,Auto,Other,2014,{2014},49487.0
Boardman-Tower Road No 1 115kV line,2014-05-14 13:53:00,2014-05-14 14:13:00,115.0,20,Auto,Other,2014,{2014},49487.0
McNary PH-McNary No 1 230kV line,2014-05-14 13:53:00,2014-05-14 14:03:00,230.0,10,Auto,Other,2014,{2014},49487.0
McNary PH-McNary No 2 230kV line,2014-05-14 13:53:00,2014-05-14 14:03:00,230.0,10,Auto,Other,2014,{2014},49487.0
McNary-Boardman No 1 230kV line,2014-05-14 13:53:00,2014-05-14 14:04:00,230.0,11,Auto,Other,2014,{2014},49487.0
McNary-Horse Heaven No 1 230kV line,2014-05-14 13:53:00,2014-05-14 14:04:00,230.0,11,Auto,Other,2014,{2014},49487.0
McNary-Roundup No 1 230kV line,2014-05-14 13:53:00,2014-05-14 14:06:00,230.0,13,Auto,Other,2014,{2014},49487.0
Cold Springs-Hat Rock section of McNary-Wallula 230kV line,2014-05-14 13:53:00,2014-05-14 14:05:00,230.0,12,Auto,Other,2014,{2014},49487.0
Hat Rock tap to McNary-Wallula 230kV line,2014-05-14 13:53:00,2014-05-14 14:05:00,230.0,12,Auto,Other,2014,{2014},49487.0
Hat Rock-PACW Wallula section of McNary-Wallula 230kV line,2014-05-14 13:53:00,2014-05-14 14:05:00,230.0,12,Auto,Other,2014,{2014},49487.0
McNary-Cold Springs section of McNary-Wallula 230kV line,2014-05-14 13:53:00,2014-05-14 14:05:00,230.0,12,Auto,Other,2014,{2014},49487.0
McNary-Wallula 230kV line,2014-05-14 13:53:00,2014-05-14 14:05:00,230.0,12,Auto,Other,2014,{2014},49487.0
John Day-Grizzly No 1 500kV line,2014-05-16 23:18:00,2014-05-16 23:20:00,500.0,2,Auto,Unknown,2014,{2014},49487.0
Biglow Canyon-John Day No 1 230kV line,2014-05-16 23:18:00,2014-05-16 23:27:00,230.0,9,Auto,Other,2014,{2014},49487.0
Sickler-Schultz No 1 500kV line,2014-05-16 23:33:00,2014-05-16 23:34:00,500.0,1,Auto,Other,2014,{2014},49487.0
Sickler-Schultz No 1 500kV line,2014-05-16 23:38:00,2014-05-17 01:50:00,500.0,132,Auto,Other,2014,{2014},49487.0
Celilo-Sylmar Pole No 4 1000kV line,2014-05-19 01:45:00,2014-05-19 02:14:00,1000.0,29,Auto,Other,2014,{2014},49487.0
Valve Group 8 tap to Celilo-Sylmar Pole No 4 1000kV line,2014-05-19 01:45:00,2014-05-19 02:14:00,1000.0,29,Auto,Other,2014,{2014},49487.0
Carlton-Tillamook No 1 230kV line,2014-05-19 09:28:00,2014-05-19 14:49:00,230.0,321,Auto,Foreign Trouble,2014,{2014},49487.0
Little Goose-Lower Granite No 1 500kV line,2014-05-20 14:51:00,2014-05-20 14:55:00,500.0,4,Auto,Other,2014,{2014},49487.0
Lower Monumental-Little Goose No 2 500kV line,2014-05-20 14:51:00,2014-05-20 14:53:00,500.0,2,Auto,Other,2014,{2014},49487.0
Lower Monumental-McNary No 1 500kV line,2014-05-20 14:51:00,2014-05-20 14:57:00,500.0,6,Auto,Other,2014,{2014},49487.0
Lower Monumental-Sacajawea section of Lower Monumental-McNary No 1 500kV line,2014-05-20 14:51:00,2014-05-20 14:57:00,500.0,6,Auto,Other,2014,{2014},49487.0
Four Lakes-Cheney section of Cheney tap to Silver Lake-Sunset 115kV line,2014-05-23 15:47:00,2014-05-23 20:33:00,115.0,286,Auto,Foreign Trouble,2014,{2014},49487.0
Silver Lake-Four Lakes section of Cheney tap to Silver Lake-Sunset 115kV line,2014-05-23 15:47:00,2014-05-23 16:57:00,115.0,70,Auto,Foreign Trouble,2014,{2014},49487.0
Silver Lake-Sunset 115kV line,2014-05-23 15:47:00,2014-05-23 20:33:00,115.0,286,Auto,Foreign Trouble,2014,{2014},49487.0
Bear Gulch-Chick Creek section of Drummond-Macks Inn No 1 115kV line,2014-05-25 07:15:00,2014-05-25 15:09:00,115.0,474,Auto,Other,2014,{2014},49487.0
Chick Creek-Macks Inn section of Drummond-Macks Inn No 1 115kV line,2014-05-25 07:15:00,2014-05-25 15:09:00,115.0,474,Auto,Other,2014,{2014},49487.0
Drummond-Bear Gulch section of Drummond-Macks Inn No 1 115kV line,2014-05-25 07:15:00,2014-05-25 15:09:00,115.0,474,Auto,Other,2014,{2014},49487.0
Drummond-Macks Inn No 1 115kV line,2014-05-25 07:15:00,2014-05-25 15:09:00,115.0,474,Auto,Other,2014,{2014},49487.0
Greentimber tap to Drummond-Macks Inn No 1 115kV line,2014-05-25 07:15:00,2014-05-25 15:09:00,115.0,474,Auto,Other,2014,{2014},49487.0
Macks Inn-Madison No 1 115kV line,2014-05-25 07:15:00,2014-05-25 15:30:00,115.0,495,Auto,Other,2014,{2014},49487.0
Big Eddy-Celilo No 1 500kV line,2014-05-26 17:31:00,2014-05-26 19:58:00,500.0,147,Auto,Other,2014,{2014},49487.0
Converter 1 tap to Celilo-Sylmar Pole No 3 1000kV line,2014-05-26 17:31:00,2014-05-26 20:04:00,1000.0,153,Auto,Other,2014,{2014},49487.0
Chief Joseph PH-Chief Joseph No 1 230kV line,2014-05-26 17:31:00,2014-05-26 17:34:00,230.0,3,Auto,Other,2014,{2014},49487.0
Chief Joseph PH-Chief Joseph No 4 230kV line,2014-05-26 17:31:00,2014-05-26 17:35:00,230.0,4,Auto,Other,2014,{2014},49487.0
Chief Joseph PH-Chief Joseph No 5 500kV line,2014-05-26 17:31:00,2014-05-26 17:36:00,500.0,5,Auto,Other,2014,{2014},49487.0
Chehalis-Mayfield No 1 230kV line,2014-05-27 07:38:00,2014-05-27 07:48:00,230.0,10,Auto,Other,2014,{2014},49487.0
Silver Creek tap to Chehalis-Mayfield No 1 230kV line,2014-05-27 07:38:00,2014-05-27 07:48:00,230.0,10,Auto,Other,2014,{2014},49487.0
Silver Creek-Mayfield section of Chehalis-Mayfield No 1 230kV line,2014-05-27 07:38:00,2014-05-27 07:48:00,230.0,10,Auto,Other,2014,{2014},49487.0
Goose Lake tap to Grand Coulee-Okanogan No 2 115kV line,2014-05-28 12:00:00,2014-05-28 13:44:00,115.0,104,Auto,Lightning,2014,{2014},49487.0
Goose Lake-Okanogan section of Grand Coulee-Okanogan No 2 115kV line,2014-05-28 12:00:00,2014-05-28 13:51:00,115.0,111,Auto,Lightning,2014,{2014},49487.0
Grand Coulee-Keller section of Grand Coulee-Okanogan No 2 115kV line,2014-05-28 12:00:00,2014-05-28 13:44:00,115.0,104,Auto,Lightning,2014,{2014},49487.0
Grand Coulee-Okanogan No 2 115kV line,2014-05-28 12:00:00,2014-05-28 13:51:00,115.0,111,Auto,Lightning,2014,{2014},49487.0
Keller tap to Grand Coulee-Okanogan No 2 115kV line,2014-05-28 12:00:00,2014-05-28 13:44:00,115.0,104,Auto,Lightning,2014,{2014},49487.0
Keller-Nespelem section of Grand Coulee-Okanogan No 2 115kV line,2014-05-28 12:00:00,2014-05-28 13:44:00,115.0,104,Auto,Lightning,2014,{2014},49487.0
Nespelem-Goose Lake section of Grand Coulee-Okanogan No 2 115kV line,2014-05-28 12:00:00,2014-05-28 13:44:00,115.0,104,Auto,Lightning,2014,{2014},49487.0
McKenzie tap to Rocky Reach-Columbia No 2 230kV line,2014-05-28 18:04:00,2014-05-28 19:05:00,230.0,61,Auto,Weather,2014,{2014},49487.0
McKenzie-Columbia section of Rocky Reach-Columbia No 2 230kV line,2014-05-28 18:04:00,2014-05-28 19:05:00,230.0,61,Auto,Weather,2014,{2014},49487.0
Rocky Reach-Columbia No 2 230kV line,2014-05-28 18:04:00,2014-05-30 12:03:00,230.0,2519,Auto,Weather,2014,{2014},49487.0
Columbia-Valhalla No 1 115kV line,2014-05-28 18:13:00,2014-05-30 21:54:00,115.0,3101,Auto,Weather,2014,{2014},49487.0
Columbia-Valhalla No 2 115kV line,2014-05-28 18:13:00,2014-06-01 15:38:00,115.0,5605,Auto,Weather,2014,{2014},49487.0
McKenzie-Columbia section of Rocky Reach-Columbia No 2 230kV line,2014-05-28 19:47:00,2014-05-29 12:03:00,230.0,976,Auto,Weather,2014,{2014},49487.0
Rocky Reach-Columbia No 2 230kV line,2014-05-28 19:47:00,2014-05-29 12:03:00,230.0,976,Auto,Weather,2014,{2014},49487.0
Big Eddy-McLoughlin No 1&2 230kV line,2014-06-02 08:00:00,2014-06-02 21:10:00,230.0,790,Auto,Other,2014,{2014},49487.0
Custer-Portal Way No 1 230kV line,2014-06-02 11:02:00,2014-06-03 01:12:00,230.0,850,Auto,Other,2014,{2014},49487.0
Libby PH-Libby No 2 230kV line,2014-06-03 18:57:00,2014-06-03 19:01:00,230.0,4,Auto,Other,2014,{2014},49487.0
Boundary PH SCL-Boundary No 5 230kV line,2014-06-12 18:07:00,2014-06-12 18:11:00,230.0,4,Auto,Other,2014,{2014},49487.0
Boundary PH SCL-Boundary No 6 230kV line,2014-06-12 18:07:00,2014-06-12 18:11:00,230.0,4,Auto,Other,2014,{2014},49487.0
Boundary-Nelway No 1 230kV line,2014-06-12 18:07:00,2014-06-12 18:44:00,230.0,37,Auto,Lightning,2014,{2014},49487.0
Grand Coulee-Chief Joseph No 1 230kV line,2014-06-13 02:40:00,2014-06-13 02:43:00,230.0,3,Auto,Lightning,2014,{2014},49487.0
Grand Coulee-Chief Joseph No 2 230kV line,2014-06-13 02:40:00,2014-06-13 02:44:00,230.0,4,Auto,Lightning,2014,{2014},49487.0
Grand Coulee-Chief Joseph No 2 230kV line,2014-06-13 02:47:00,2014-06-13 02:49:00,230.0,2,Auto,Lightning,2014,{2014},49487.0
Mossyrock-Chehalis No 1 230kV line,2014-06-13 04:58:00,2014-06-13 05:02:00,230.0,4,Auto,Unknown,2014,{2014},49487.0
Antelope-Lost River 230kV line,2014-06-16 07:22:00,2014-06-16 07:26:00,230.0,4,Auto,Unknown,2014,{2014},49487.0
Lost River-Spar Canyon No 1 230kV line,2014-06-16 07:22:00,2014-06-16 07:26:00,230.0,4,Auto,Other,2014,{2014},49487.0
Spar Canyon-Round Valley No 1 230kV line,2014-06-16 07:22:00,2014-06-16 07:26:00,230.0,4,Auto,Other,2014,{2014},49487.0
Grand Coulee-Hanford No 1 500kV line,2014-06-16 08:32:00,2014-06-16 08:47:00,500.0,15,Auto,Other,2014,{2014},49487.0
Bonneville PH 1-Alcoa No 1&2 115kV line,2014-06-16 16:48:00,2014-06-16 18:32:00,115.0,104,Auto,Unknown,2014,{2014},49487.0
Bonneville-Underwood section of Bonneville PH 1-Alcoa No 1&2 115kV line,2014-06-16 16:48:00,2014-06-16 18:32:00,115.0,104,Auto,Unknown,2014,{2014},49487.0
Underwood tap to Bonneville PH 1-Alcoa No 1&2 115kV line,2014-06-16 16:48:00,2014-06-16 18:28:00,115.0,100,Auto,Unknown,2014,{2014},49487.0
Underwood-Alcoa section of Bonneville PH 1-Alcoa No 1&2 115kV line,2014-06-16 16:48:00,2014-06-16 18:28:00,115.0,100,Auto,Unknown,2014,{2014},49487.0
Bonneville PH 1-North Camas No 1 115kV line,2014-06-16 16:48:00,2014-06-16 18:34:00,115.0,106,Auto,Lightning,2014,{2014},49487.0
Bonneville-Underwood section of Bonneville PH 1-North Camas No 1 115kV line,2014-06-16 16:48:00,2014-06-16 18:34:00,115.0,106,Auto,Lightning,2014,{2014},49487.0
Cape Horn tap to Bonneville PH 1-North Camas No 1 115kV line,2014-06-16 16:48:00,2014-06-16 18:34:00,115.0,106,Auto,Lightning,2014,{2014},49487.0
Cape Horn-Evans section of Bonneville PH 1-North Camas No 1 115kV line,2014-06-16 16:48:00,2014-06-16 18:34:00,115.0,106,Auto,Lightning,2014,{2014},49487.0
Evans tap to Bonneville PH 1-North Camas No 1 115kV line,2014-06-16 16:48:00,2014-06-16 18:34:00,115.0,106,Auto,Lightning,2014,{2014},49487.0
Underwood-Cape Horn section of Bonneville PH 1-North Camas No 1 115kV line,2014-06-16 16:48:00,2014-06-16 18:34:00,115.0,106,Auto,Lightning,2014,{2014},49487.0
Satsop-Shelton No 1 230kV line,2014-06-21 10:39:00,2014-06-21 10:40:00,230.0,1,Auto,Other,2014,{2014},49487.0
Satsop-Shelton No 1 230kV line,2014-06-22 23:34:00,2014-06-23 02:18:00,230.0,164,Auto,Other,2014,{2014},49487.0
Custer-Portal Way No 1 230kV line,2014-06-23 08:42:00,2014-06-26 14:42:00,230.0,4680,Auto,Other,2014,{2014},49487.0
Goble tap to St Helens-Allston No 1 115kV line,2014-06-23 10:41:00,2014-06-23 10:43:00,115.0,2,Auto,Other,2014,{2014},49487.0
Goble-Rainier section of St Helens-Allston No 1 115kV line,2014-06-23 10:41:00,2014-06-23 10:43:00,115.0,2,Auto,Other,2014,{2014},49487.0
Rainier tap to St Helens-Allston No 1 115kV line,2014-06-23 10:41:00,2014-06-23 10:43:00,115.0,2,Auto,Other,2014,{2014},49487.0
Rainier-Allston section of St Helens-Allston No 1 115kV line,2014-06-23 10:41:00,2014-06-23 10:43:00,115.0,2,Auto,Other,2014,{2014},49487.0
St Helens-Allston No 1 115kV line,2014-06-23 10:41:00,2014-06-23 10:43:00,115.0,2,Auto,Other,2014,{2014},49487.0
St Helens-Goble section of St Helens-Allston No 1 115kV line,2014-06-23 10:41:00,2014-06-23 10:43:00,115.0,2,Auto,Other,2014,{2014},49487.0
Bonneville PH 1-Hood River No 1 115kV line,2014-06-25 04:21:00,2014-06-25 04:23:00,115.0,2,Auto,Foreign Trouble,2014,{2014},49487.0
Bonneville-Acton section of Bonneville PH 1-Hood River No 1 115kV line,2014-06-25 04:21:00,2014-06-25 04:23:00,115.0,2,Auto,Foreign Trouble,2014,{2014},49487.0
Clarkston tap to Tucannon River-North Lewiston No 1 115kV line,2014-06-25 16:00:00,2014-06-25 16:03:00,115.0,3,Auto,Other,2014,{2014},49487.0
Pomeroy tap to Tucannon River-North Lewiston No 1 115kV line,2014-06-25 16:00:00,2014-06-25 16:03:00,115.0,3,Auto,Other,2014,{2014},49487.0
Pomeroy-Clarkston section of Tucannon River-North Lewiston No 1 115kV line,2014-06-25 16:00:00,2014-06-25 16:03:00,115.0,3,Auto,Other,2014,{2014},49487.0
Tucannon River-North Lewiston No 1 115kV line,2014-06-25 16:00:00,2014-06-25 16:04:00,115.0,4,Auto,Other,2014,{2014},49487.0
Tucannon River-Pomeroy section of Tucannon River-North Lewiston No 1 115kV line,2014-06-25 16:00:00,2014-06-25 16:04:00,115.0,4,Auto,Other,2014,{2014},49487.0
Custer-Ingledow No 2 500kV line,2014-06-26 07:26:00,2014-06-26 07:33:00,500.0,7,Auto,Unknown,2014,{2014},49487.0
Garrison-Anaconda No 1 230kV line,2014-06-26 16:49:00,2014-06-26 16:50:00,230.0,1,Auto,Lightning,2014,{2014},49487.0
Dutch Canyon tap to St Johns-St Helens No 1 115kV line,2014-07-01 15:36:00,2014-07-01 15:37:00,115.0,1,Auto,Other,2014,{2014},49487.0
Dutch Canyon-Warren section of St Johns-St Helens No 1 115kV line,2014-07-01 15:36:00,2014-07-01 17:13:00,115.0,97,Auto,Other,2014,{2014},49487.0
